speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,54,"Similarly, we have engaged a comprehensive legal study of how we can put together a comprehensive domestic credit bureau service at the earliest possible time.",0.28215376,0.008567774,0.7092784,29,0.42712465,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,55,This will have many positive benefits including lowering borrowing costs and promoting better credit discipline.,0.9137717,0.01067234,0.07555599,18,-0.8382157,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,56,I am also happy to inform you that we are intensifying our coordination efforts with other financial regulators like the SEC and the Insurance Commission so that we can achieve a more level regulatory playing field.,0.79463845,0.008052995,0.19730851,41,-0.59733,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,57,I know that this is important to you as you compete with similar products marketed by other players like mutual funds and insurance companies.,0.2417733,0.008106976,0.7501196,27,0.5083463,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,58,"However, it is not enough to develop a more conducive regulatory environment.",0.6396602,0.01643309,0.34390673,19,-0.29575345,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,59,A more direct contribution is to help develop appropriate market infrastructure.,0.3244647,0.0070569757,0.66847825,14,0.34401354,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,60,"In this regard, we are strongly supporting private sector initiative, led by the BAP, to establish the fixed income exchange and its related infrastructure to ensure efficient and safe clearing and settlement of securities transactions.",0.8213454,0.0075912457,0.17106342,42,-0.65028197,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,61,This will be linked with the PhilPaSS so that delivery-versus-payment can be achieved and thus minimize settlement risk.,0.39823106,0.0074240356,0.594345,26,0.19611391,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,62,We are reasonably confident this can be finally launched by the second half of this year.,0.61017674,0.00945506,0.3803682,19,-0.22980854,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,63,"Closely related to this initiative, is the establishment of effective independent custody systems to ensure proper investor protection and to promote their confidence.",0.22647884,0.007886491,0.76563466,27,0.53915584,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,64,The relevant policy on this is now being finalized following close consultations with the banking community.,0.15412398,0.009193456,0.83668256,20,0.6825586,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,65,"Finally, our reform initiatives are benefiting from the support of Congress which has decisively acted on certain vital pieces of legislation including the elimination of DST on secondary trading, the SPV Law and the Asset Securitization Law.",0.8435099,0.009740828,0.14674935,49,-0.69676054,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,66,All of these measures will help spur the domestic capital market.,0.8880183,0.0082039405,0.10377773,14,-0.7842406,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,67,The BSP has worked hard with other interested partners to get these laws enacted and we will continue to do so for other pending legislation that support capital market development.,0.8562825,0.009522192,0.13419528,34,-0.7220872,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,68,Concluding remarks I have mentioned the numerous projects that are all currently underway to finally achieve critical mass for the domestic capital market and achieve lasting bank reform.,0.77758026,0.009047506,0.21337223,31,-0.56420803,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,69,There are others that are in the pipeline that seek to reinforce the themes that I have raised tonight.,0.21010335,0.012911713,0.776985,22,0.56688166,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,70,What is more important is to convey to you our sense of determination and urgency in getting the job done.,0.23169728,0.013133872,0.7551689,23,0.52347165,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,71,I know that many of these changes will profoundly affect the way you have been used to doing business all these years.,0.054998793,0.14747818,0.7975231,25,0.74252427,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,72,But I am confident that you will be fully supportive because these reforms will ultimately create better opportunities for all.,0.9020622,0.009297412,0.08864039,23,-0.8134218,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,73,Also rest assured that we will work patiently with you to effect smooth and orderly change to the greatest extent possible.,0.6095586,0.012326792,0.3781146,24,-0.23144397,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,74,Thank you and more power to TOAP.,0.80220693,0.008546031,0.18924701,11,-0.6129599,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,75,"(Note: General Membership Meeting, Trust Officers Association of the Philippines, March 22, 2004, InterContinental Hotel, Makati City)",0.02886822,0.03155897,0.93957275,29,0.91070455,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,0,"Mr. Tomas V. Clemente, Jr., President of the Chamber of Thrift Banks (CTB), CTB Board of Directors, members of the Chamber, distinguished guests, ladies and gentlemen: good morning.",0.14899303,0.011067031,0.83993995,47,0.69094694,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,1,It is always an honor and a pleasure to address the Chamber.,0.102040745,0.014368634,0.8835905,15,0.78154975,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,2,"We, at the Bangko Sentral, always welcome the opportunity to dialogue with the banking community.",0.7307802,0.008068832,0.26115102,22,-0.46962917,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,3,"To start with, let me begin with a brief assessment of the current economic environment and later, examine the present state of the thrift banking industry.",0.030881584,0.055117805,0.91400063,32,0.88311905,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,4,"The Economy Against a backdrop of benign inflation, our economy continued to post favorable performance in 2003.",0.95369893,0.024961628,0.021339444,21,-0.9323595,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,5,"Average inflation for the year settled at 3.1 percent, lower than the government target of 4.5-5.5 percent.",0.017347917,0.94846666,0.034185413,29,0.016837496,neutral
513,2004-03-11,The State of the Thrift Banking Industry and its Future,6,"For 2004, we expect inflation to track broadly the 4.0-5.0 percent target.",0.28294307,0.029576821,0.6874801,22,0.40453702,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,7,The benchmark 91-day T-bill rate averaged 6.0 percent in 2003.,0.1278815,0.0598498,0.8122687,20,0.6843872,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,8,"GDP expanded by 4.5 percent, certainly well within the full-year target of 4.2-5.2 percent.",0.95561075,0.020199588,0.024189692,28,-0.93142104,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,9,The level of foreign reserves remained comfortable.,0.9327197,0.019151388,0.04812892,10,-0.8845908,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,10,Gross international reserves rose to US$16.9 billion in the fourth quarter of 2003 from the previous quarter's US$16.2 billion.,0.9531981,0.0269437,0.019858168,32,-0.9333399,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,11,This was equivalent to 5 months' imports of goods and services.,0.09771133,0.06518325,0.83710545,15,0.7393941,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,12,"For 2004, we will continue to keep inflation under control.",0.296107,0.017145853,0.6867472,14,0.3906402,positive
513,2004-03-11,The State of the Thrift Banking Industry and its Future,13,"We strongly believe that low and stable inflation anchors overall financial stability, a sustained low interest rate environment, and a reasonable exchange rate.",0.8076387,0.0103418175,0.18201949,28,-0.62561923,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,14,"While we firmly believe that the economy will continue to perform well this year, we need to stay alert and vigilant to manage possible destabilizing financial market disturbances in the run-up to the national elections.",0.8635876,0.033462524,0.10294987,46,-0.76063776,negative
513,2004-03-11,The State of the Thrift Banking Industry and its Future,15,Orderly and non-controversial elections will clearly benefit the economy and sustain its recovery.,0.91432816,0.013071478,0.07260037,18,-0.8417278,negative
